品目,品番,商品名,車両メーカー,代表型式,代表車名,純正品番,Uzone品番_純正品番,本体福原加工,クラッチ福原加工,本体,クラッチ,仕切り,保証期間,備考,付属品,注意事項１,注意事項２,在庫フラグ（0：在庫あり、1：要確認）,部品ID1,部品ID2,特徴1,特徴2,特徴3,特徴4,特徴5,特徴6,特徴7,特徴8,特徴9,特徴10
オルタネーター,A001TG0691AR,オルタネーター(G）IC 12/60,ｽﾊﾞﾙ,TT1,ｻﾝﾊﾞｰ,23700KA891,80012772,,,,,16400,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,021000-797R,オルタネ-タ- (G) 12/40,ﾄﾖﾀ,KM51,ﾀｳﾝｴｰｽ,2702013060,10018858,,,,,9300,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,121000-203R,オルタネ-タ- (G) 12/40,ﾄﾖﾀ,KM51,ﾀｳﾝｴｰｽ,2702013210,10018868,,,,,9300,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,021000-675R,オルタネ-タ- (G) 12/55,ﾄﾖﾀ,MX30,ﾏｰｸ2,2702045071,,,,,,9300,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100210-368R,オルタネ-タ-(D) VP 12/55,ﾄﾖﾀ,LN106,ﾊｲﾗｯｸｽ,2702054353,10018966,,,,,35600,2年4万km保証,MAXタイプ,バキュームポンプ付,,,1,319.0,,,,,,,,,,,
オルタネーター,100210-381R,オルタネーター(D) VP 12/55　新品定価74400,ﾄﾖﾀ,LN107,ﾊｲﾗｯｸｽ,2702054354,10018967,,,,,33500,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,976021-0381,リマニオルタネーター (100210-381),ﾄﾖﾀ,LN106,ﾊｲﾗｯｸｽ,2702054354,10018967,,,,,36400,1年2万km保証,メーカーリンク品,バキュームポンプ付,デンソーのメーカーリンク品,,1,319.0,,,,,,,,,,,
オルタネーター,121000-298R,オルタネ-タ-(D) 12/45,ﾄﾖﾀ,LH80,ﾊｲｴｰｽ,2702054380,10018968,,,,,20500,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,121000-797R,オルタネ-タ-(D) 12/45,ﾄﾖﾀ,LH80,ﾊｲｴｰｽ,2702054381,10018969,,,,,19500,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,100210-366R,オルタネ-タ-(D) VP 12/45,ﾄﾖﾀ,LH80,ﾊｲｴｰｽ,2702054381,10018969,,,,,37000,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,100213-156R,オルタネータ(D)IC.VP12/60　新品定価74400,ﾄﾖﾀ,CE106V,ｶﾛｰﾗ,2702064310,10019057,,,,,38700,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,100210-298R,オルタネ-タ-(D) VP 24/30,ﾄﾖﾀ,HJ61V,ﾗﾝﾄﾞｸﾙｰｻﾞｰ,2702068130,10019062,,,,,28200,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,021000-831R,オルタネーター (G) 12/55,ﾄﾖﾀ,YU60,ﾀﾞｲﾅ,2702072010,10019068,,,,,9300,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,121000-828R,オルタネーター(D)  12/55,ﾄﾖﾀ,DBA-NCP59G,ｻｸｼｰﾄﾞ,2702087606000,,,,,,22200,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100210-340R,オルタネ-タ-(D) V.P 12/55,ﾄﾖﾀ,LN106,ﾊｲﾗｯｸｽ,2703054241,,,,,,34700,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100210-384R,オルタネーター(D) VP 12/45　新品定価61900,ﾄﾖﾀ,LH85,ﾊｲｴｰｽ,2703054253,,,,,,25000,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100210-228R,オルタネーター(D) VP 24/20,ﾄﾖﾀ,BJ46,ﾗﾝﾄﾞｸﾙｰｻﾞｰ,2703056120,,,,,,37900,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100210-378R,オルタネーター(D)VP 12/90　新品定価84400,ﾄﾖﾀ,CR30,ﾀｳﾝｴｰｽ,2703064170000,,,,,,30500,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-401R,オルタネーター(D) IC 24/60,ﾄﾖﾀ,XZU301,ﾀﾞｲﾅ,270402320A,,,,,,36400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100213-052R,"オルタネーター(D)IC,VP24/40  ∮",ﾄﾖﾀ,HJ60V,ﾗﾝﾄﾞｸﾙｰｻﾞｰ,2704068030,,,,,,40900,2年4万km保証,MAXタイプ,バキュームポンプ付,,,1,,,,,,,,,,,,
オルタネーター,101211-752R,オルタネ-タ (G)I.C 12/100,ﾄﾖﾀ,CBA-NZE120,ｶﾛｰﾗ,270600A030,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-065R,オルタネーター(G) IC 12/100,ﾄﾖﾀ,CBA-NZE120,ｶﾛｰﾗ,270600A050,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-261R,オルタネーター(G)　I.C  12/80,ﾄﾖﾀ,CBA-NZE121,ｱﾚｯｸｽ,270600D110,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-218R-T,オルタネーター(G)I.C  12/100  プーリー付,ﾄﾖﾀ,ZRT272W,ｱﾍﾞﾝｼｽ,270600T051,,,,,,30300,2年4万km保証,MAXタイプ,純正新品クラッチプーリー付き,,,1,,,,,,,,,,,,
オルタネーター,9764211-969,リマニオルタネーター（104211-969）,ﾄﾖﾀ,AGH30,ｱﾙﾌｧｰﾄﾞ,270600V280,,,,,,44000,1年2万km保証,メーカーリンク品,,デンソーのメーカーリンク品,元はヴァレオ製,1,,,,,,,,,,,,
オルタネーター,27060-0V280R-F,オルタネーター VALEO製,ﾄﾖﾀ,AGH30,ｱﾙﾌｧｰﾄﾞ,270600V280,,,,,,38000,2年4万km保証,純正サプライヤー製新品,新品クラッチプーリー付き,,,1,,,,,,,,,,,,
オルタネーター,100211-134R,オルタネ-タ (G) I.C 12/55,ﾄﾖﾀ,EP71,ｽﾀｰﾚｯﾄ,2706010010,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-354R,オルタネーター(G) I.C 12/55,ﾄﾖﾀ,EP82,ｽﾀｰﾚｯﾄ,2706010061,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-361R,オルタネーター(G) I.C 12/55,ﾄﾖﾀ,EP71,ｽﾀｰﾚｯﾄ,2706010090,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-509R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,CBA-NZE121N,ｶﾛｰﾗ･ｽﾊﾟｼｵ,2706011170,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-854R,オルタネ-タ-(G) I.C 12/70,ﾄﾖﾀ,EL41,ｺﾙｻ,2706011200,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-213R,オルタネ-タ (G) I.C 12/60,ﾄﾖﾀ,UA-NCP30,bB,2706011250,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-034R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,EE111,ｶﾛｰﾗ,2706011270,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-597R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,EXZ10,ﾗｳﾑ,2706011281,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-074R,オルタネーター(G)I.C 12/70,ﾄﾖﾀ,EP91,ｽﾀｰﾚｯﾄ,2706011340,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104211-390R-T,オルタネーター　(D) SCタイプ I.C 12/130 プーリー付,ﾄﾖﾀ,GDJ150,ﾗﾝﾄﾞｸﾙｰｻﾞｰ･ﾌﾟﾗﾄﾞ,2706011350,,,,,,39400,2年4万km保証,MAXタイプ,純正新品クラッチプーリー付き,,,1,,,,,,,,,,,,
オルタネーター,104211-430R-T,オルタネーター(D) SCタイプ IC 12/130 プーリー付,ﾄﾖﾀ,GDH201,ﾊｲｴｰｽ,2706011360,,,,,,38900,2年4万km保証,MAXタイプ,純正新品クラッチプーリー付き,,,1,,,,,,,,,,,,
オルタネーター,101211-453R,オルタネ-タ (G) I.C 12/55,ﾄﾖﾀ,KR42V,ﾀｳﾝｴｰｽ,2706013080000,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-164R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,UA-NCP20,ﾌｧﾝｶｰｺﾞ,2706013090,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-456R,オルタネ-タ (G) I.C 12/55,ﾄﾖﾀ,CBA-NCP12,ﾌﾟﾗｯﾂ,2706013100,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-166R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,DBA-NCP58G,ｻｸｼｰﾄﾞ,2706013110,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-922R,オルタネーター(G)　I.C  12/55,ﾄﾖﾀ,KR42V,ﾀｳﾝｴｰｽ,2706013120,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-006R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,AT191,ｶﾘｰﾅ,2706015080,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-502R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,AE100,ｶﾛｰﾗ,2706015090,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-018R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,NCP125,ﾗｸﾃｨｽ,2706015130,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-524R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,AE110,ｶﾛｰﾗ,2706015140,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-104R,オルタネータ (G) I.C 12/60,ﾄﾖﾀ,AE86,ｶﾛｰﾗ･ﾚﾋﾞﾝ,2706016010,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-132R,オルタネ-タ (G) I.C 12/60,ﾄﾖﾀ,AE86,ｶﾛｰﾗ･ﾚﾋﾞﾝ,2706016050,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-228R,オルタネーター(G) I.C 12/60,ﾄﾖﾀ,AE86,ｶﾛｰﾗ･ﾚﾋﾞﾝ,2706016090,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-353R,オルタネーター(G) I.C 12/60,ﾄﾖﾀ,AE86,ｶﾛｰﾗ･ﾚﾋﾞﾝ,2706016091,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-339R,オルタネーター(G) I.C 12/60,ﾄﾖﾀ,AE92,ｶﾛｰﾗ･FX,2706016131,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-340R,オルタネーター(G) I.C 12/60,ﾄﾖﾀ,AE86,ｶﾛｰﾗ･ﾚﾋﾞﾝ,2706016151,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-700R,オルタネーター(G) I.C 12/60,ﾄﾖﾀ,AE91,ｶﾛｰﾗ,2706016160,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-710R,オルタネ-タ-(G) I.C 12/70,ﾄﾖﾀ,AE92,ｶﾛｰﾗ･FX,2706016180,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-980R,オルタネーター (G)I.C 12/70,ﾄﾖﾀ,AE101,ｶﾛｰﾗ,2706016280,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-085R,オルタネーター(G) I.C 12/70,ﾄﾖﾀ,GF-ZZV50,ﾋﾞｽﾀ,2706016350,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-420R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,GH-ZZW30,MRS,2706016380,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-991R,オルタネ-タ (G) I.C 12/80,ﾄﾖﾀ,GH-ZZT231,ｾﾘｶ,2706016400,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-112R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,TA-ZZE137,ｳﾞｫﾙﾂ,2706016440,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-111R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,TA-ZCT10,ｵｰﾊﾟ,2706016450,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-121R,オルタネ-タ (G) I.C 12/80,ﾄﾖﾀ,AE111,ｶﾛｰﾗ,2706016460,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-122R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,TA-ZZV50,ﾋﾞｽﾀ,2706016470,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-784R,オルタネ-タ (D) I.C 12/60　新品定価63700,ﾄﾖﾀ,HDJ81,ﾗﾝﾄﾞｸﾙｰｻﾞｰ,2706017020,,,,,,18200,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-032R,オルタネ-タ (D) I.C 24/25,ﾄﾖﾀ,TA-ZZE127,WiLL･VS,2706017110,,,,,,24000,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-609R,オルタネ-タ (D) I.C 24/85　新品定価164000,ﾄﾖﾀ,TA-ZZE128,WiLL･VS,2706017131,,,,,,51400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-701R,オルタネ-タ (D)I.C 12/110,ﾄﾖﾀ,HDJ81V,ﾗﾝﾄﾞｸﾙｰｻﾞｰ,2706017181,,,,,,21400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-026R,オルタネーター(D) I.C 24/30　新品定価57900,ﾄﾖﾀ,HZJ77,ﾗﾝﾄﾞｸﾙｰｻﾞｰ,2706017190,,,,,,22000,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,976121-1026,リマニオルタネーター (101211-026),ﾄﾖﾀ,HZJ77,ﾗﾝｸﾙ,2706017190,,,,,,32500,1年2万km保証,メーカーリンク品,,デンソーのメーカーリンク品,,1,,,,,,,,,,,,
オルタネーター,102211-511R,オルタネーター(D)IC 12/70,ﾄﾖﾀ,TA-ZZE128,WiLL･VS,2706017210,,,,,,26800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-787R,オルタネ-タ-(D)I.C 12/120　新品定価75700,ﾄﾖﾀ,HDJ101,ﾗﾝﾄﾞｸﾙｰｻﾞｰ,2706017230,,,,,,27200,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-045R,オルタネーター(D) I.C 24/60　新品定価75700,ﾄﾖﾀ,DBA-ZZT240,ｱﾘｵﾝ,2706017240,,,,,,29700,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-769R,オルタネーター(G) IC 12/100,ﾄﾖﾀ,MCV20,ｳｲﾝﾀﾞﾑ,2706020080,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,101211-775R,オルタネーター(G)I.C 12/100,ﾄﾖﾀ,MCV21,ｳｲﾝﾀﾞﾑ,2706020090,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-059R,オルタネーター(G) IC 12/100,ﾄﾖﾀ,CBA-SCP10,ｳﾞｨｯﾂ,2706020140,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-304R,オルタネーター(G) IC 12/130,ﾄﾖﾀ,MCR30W,ｴｽﾃｨﾏ,2706020170,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-088R,オルタネーター(G) IC 12/100,ﾄﾖﾀ,GF-SCP10,ｳﾞｨｯﾂ,2706020250,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-362R,オルタネーター(G) IC 12/100,ﾄﾖﾀ,MCU31,ﾊﾘｱｰ,2706020270,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-404R,オルタネーター(G)I.C 12/130,ﾄﾖﾀ,MCR30W,ｴｽﾃｨﾏ,2706020300,,,,,,21500,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-196R,オルタネーター(G) IC 12/90,ﾄﾖﾀ,NCP20,ﾌｧﾝｶｰｺﾞ,2706021020,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-195R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,NCP31,bB,2706021030,,,,,,15800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-907R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,NCP51,ｻｸｼｰﾄﾞ,2706021031,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-538R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,GH-NCP15,ｳﾞｨｯﾂ,2706021040,,,,,,14700,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-594R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,NCP51V,ｻｸｼｰﾄﾞ,2706021041,,,,,,17200,2年4万km保証,MAXタイプ,,,,0,,,,,,,,,,,,
オルタネーター,102211-627R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,NCP51V,ｻｸｼｰﾄﾞ,2706021042,,,,,,17900,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-548R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,CBA-SCP10,ｳﾞｨｯﾂ,2706021050,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-232R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,DBA-SCP90,ｳﾞｨｯﾂ,2706021060,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-549R,オルタネーター(G) IC(70A以上79A以下),ﾄﾖﾀ,GH-ACR30W,ｴｽﾃｨﾏ,2706021070,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-233R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,NZE121,ｱﾚｯｸｽ,2706021080,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-263R,オルタネ-タ (G) I.C 12/80,ﾀﾞｲﾊﾂ,UA-ACV30N,ｱﾙﾃｨｽ,2706021090,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-578R,オルタネ-タ (G) I.C 12/70,ﾄﾖﾀ,NCP31,bB,2706021100,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-595R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,NCP58G,ｻｸｼｰﾄﾞ,2706021101,,,,,,15800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-628R,オルタネーター(G）IC 12/70,ﾄﾖﾀ,NCP58G,ｻｸｼｰﾄﾞ,2706021102,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-288R,オルタネ-タ (G) I.C 12/80,ﾄﾖﾀ,TA-ACA20W,RAV4,2706021110,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-908R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,NCP31,bB,2706021111,,,,,,16000,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-296R,オルタネーター(G) IC  12/90,ﾄﾖﾀ,TA-ACT10,ｵｰﾊﾟ,2706021120,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-809R,オルタネ-タ (G) I.C 12/80,ﾄﾖﾀ,NZE141G,ｶﾛｰﾗ･ﾌｨﾙﾀﾞｰ,2706021130,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-839R,オルタネーター　(G)　I.C　12/80,ﾄﾖﾀ,NZE141G,ｶﾛｰﾗ･ﾌｨﾙﾀﾞｰ,2706021131,,,,,,18300,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-910R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,TA-ACM10G,ｶﾞｲｱ,2706021140,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-818R,オルタネーター(G)　I.C  12/80,ﾄﾖﾀ,NZE151H,ｵｰﾘｽ,2706021150,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-840R,オルタネーター (G) I.C 12/80,ﾄﾖﾀ,NZE151,ｵｰﾘｽ,2706021151,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-856R,オルタネーター (G) I.C 12/80,ﾄﾖﾀ,AZT240,ｱﾘｵﾝ,2706021160,,,,,,18300,2年4万km保証,MAXタイプ,,カタログで元品番が27060-21111（弊社品番：★102211-908R★）、代替新が27060-21160（弊社品番：104210-856R）と表記されている場合、元品番：27060-21111（★102211-908R★）の方がお安くオススメです。カタログで27060-21160のみの表記であればこのままこちらの品番を選択ください。,,1,,,,,,,,,,,,
オルタネーター,104210-857R,オルタネーター(G)　I.C　12/80,ﾄﾖﾀ,NCP55,ﾌﾟﾛﾎﾞｯｸｽ,2706021170,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-953R-T,オルタネーター (G) I.C 12/80 プーリー付,ﾄﾖﾀ,NZE161,ｶﾛｰﾗ,2706021180,,,,,,26200,2年4万km保証,MAXタイプ,純正新品クラッチプーリー付き,,,1,,,,,,,,,,,,
オルタネーター,104210-955R,オルタネーター (G) I.C 12/80,ﾄﾖﾀ,CBA-ANH10W,ｱﾙﾌｧｰﾄﾞ,2706021200,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-148R,オルタネ-タ (G) I.C 12/80,ﾄﾖﾀ,DBA-ANH20W,ｱﾙﾌｧｰﾄﾞ,2706022010,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-192R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,KH-KDN185G,MR-S,2706022040,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-199R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,ADF-KDH201K,ﾊｲｴｰｽ,2706022080,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-200R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,LDF-KDH201V,ﾊｲｴｰｽ,2706022090,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-271R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,NZE122G,ｶﾛｰﾗﾌｨﾙﾀﾞｰ,2706022120,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-226R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,DBA-GRS180,ｸﾗｳﾝ,2706022150,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-229R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,DBA-GRX121,ﾏｰｸ･X,2706022160,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-234R,オルタネ-タ (G) I.C 12/80,ﾄﾖﾀ,DBA-GRX120,ﾏｰｸ･X,2706022180,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-551R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,DBA-GRS191,ﾚｸｻｽ･GS,2706022190,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-235R,オルタネ-タ (G) I.C 12/80,ﾄﾖﾀ,DBA-GRS191,ﾚｸｻｽ･GS,2706022200,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-806R,オルタネーター(G) IC 12/80,ﾄﾖﾀ,ZNE10G,ｳｨｯｼｭ,2706022230,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,104210-842R,オルタネーター(G）SCタイプ IC 12/80,ﾄﾖﾀ,ZNE10G,ｳｨｯｼｭ,2706022231,,,,,,20000,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-914R,オルタネーター(G)　I.C  12/90,ﾄﾖﾀ,DBA-GRS191,ﾚｸｻｽ･GS,2706022250,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-525R,オルタネーター(G) IC 12/70,ﾄﾖﾀ,SCP10,ｳﾞｨｯﾂ,2706023010,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-167R,オルタネーター(G)　I.C  12/80,ﾄﾖﾀ,DBA-GSU30W,ﾊﾘｱｰ,2706023020,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,102211-168R,オルタネーター(G)　I.C 12/90,ﾄﾖﾀ,DBA-GRX130,ﾏｰｸ･X,2706023030,,,,,,16000,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
